Line,Day,JourneyNumber,DepartureStation,ArrivalStation,ExpectedDepartureTime,ExpectedArrivalTime,RealDepartureTime,RealArrivalTime
11,17,30451,T-Centralen,Fridhemsplan,2023-05-08 08:12:00,2023-05-08 08:15:00,2023-05-08 08:12:00,2023-05-08 08:16:09
17,17,11254,Fridhemsplan,T-Centralen,2023-05-08 08:15:15,2023-05-08 08:24:00,2023-05-08 08:16:21,2023-05-08 08:24:41
17,17,11004,T-Centralen,Fridhemsplan,2023-05-08 08:09:00,2023-05-08 08:16:30,2023-05-08 08:09:38,2023-05-08 08:16:52
11,17,30020,Fridhemsplan,T-Centralen,2023-05-08 08:17:30,2023-05-08 08:22:00,2023-05-08 08:18:52,2023-05-08 08:22:25
18,17,11140,Fridhemsplan,T-Centralen,2023-05-08 08:18:15,2023-05-08 08:27:00,2023-05-08 08:18:15,2023-05-08 08:27:00
18,17,10330,T-Centralen,Fridhemsplan,2023-05-08 08:11:00,2023-05-08 08:18:30,2023-05-08 08:11:19,2023-05-08 08:19:15
10,17,30325,T-Centralen,Fridhemsplan,2023-05-08 08:15:30,2023-05-08 08:18:30,2023-05-08 08:15:30,2023-05-08 08:18:47
19,17,10548,T-Centralen,Fridhemsplan,2023-05-08 08:13:00,2023-05-08 08:20:30,2023-05-08 08:13:24,2023-05-08 08:20:30
19,17,10685,Fridhemsplan,T-Centralen,2023-05-08 08:20:45,2023-05-08 08:29:30,2023-05-08 08:20:45,2023-05-08 08:29:30
10,17,30192,Fridhemsplan,T-Centralen,2023-05-08 08:21:00,2023-05-08 08:25:30,2023-05-08 08:21:00,2023-05-08 08:25:30
11,17,30452,T-Centralen,Fridhemsplan,2023-05-08 08:19:00,2023-05-08 08:22:00,2023-05-08 08:19:00,2023-05-08 08:22:31
17,17,11005,T-Centralen,Fridhemsplan,2023-05-08 08:15:00,2023-05-08 08:22:30,2023-05-08 08:15:00,2023-05-08 08:22:37
19,17,11255,Fridhemsplan,T-Centralen,2023-05-08 08:22:45,2023-05-08 08:31:30,2023-05-08 08:22:50,2023-05-08 08:31:30
18,17,10331,T-Centralen,Fridhemsplan,2023-05-08 08:17:00,2023-05-08 08:24:30,2023-05-08 08:17:00,2023-05-08 08:25:00
11,17,30021,Fridhemsplan,T-Centralen,2023-05-08 08:24:30,2023-05-08 08:29:00,2023-05-08 08:26:04,2023-05-08 08:30:23
17,17,10118,Fridhemsplan,T-Centralen,2023-05-08 08:25:15,2023-05-08 08:34:00,2023-05-08 08:25:43,2023-05-08 08:34:00
10,17,30326,T-Centralen,Fridhemsplan,2023-05-08 08:22:30,2023-05-08 08:25:30,2023-05-08 08:22:30,2023-05-08 08:26:17
19,17,10549,T-Centralen,Fridhemsplan,2023-05-08 08:19:00,2023-05-08 08:26:30,2023-05-08 08:19:19,2023-05-08 08:28:01
18,17,10686,Fridhemsplan,T-Centralen,2023-05-08 08:27:45,2023-05-08 08:36:30,2023-05-08 08:28:06,2023-05-08 08:36:30
10,17,30193,Fridhemsplan,T-Centralen,2023-05-08 08:28:00,2023-05-08 08:32:30,2023-05-08 08:28:28,2023-05-08 08:32:30
17,17,11006,T-Centralen,Fridhemsplan,2023-05-08 08:21:00,2023-05-08 08:28:30,2023-05-08 08:21:00,2023-05-08 08:29:33
11,17,30453,T-Centralen,Fridhemsplan,2023-05-08 08:26:00,2023-05-08 08:29:00,2023-05-08 08:26:00,2023-05-08 08:30:05
19,17,10119,Fridhemsplan,T-Centralen,2023-05-08 08:29:45,2023-05-08 08:38:30,2023-05-08 08:30:07,2023-05-08 08:38:30
18,17,10332,T-Centralen,Fridhemsplan,2023-05-08 08:23:00,2023-05-08 08:30:30,2023-05-08 08:23:00,2023-05-08 08:31:21
11,17,30022,Fridhemsplan,T-Centralen,2023-05-08 08:31:30,2023-05-08 08:36:00,2023-05-08 08:32:30,2023-05-08 08:36:00
19,17,11256,Fridhemsplan,T-Centralen,2023-05-08 08:31:45,2023-05-08 08:40:30,2023-05-08 08:31:50,2023-05-08 08:40:30
17,17,11007,T-Centralen,Fridhemsplan,2023-05-08 08:25:00,2023-05-08 08:32:30,2023-05-08 08:25:00,2023-05-08 08:33:12
10,17,30327,T-Centralen,Fridhemsplan,2023-05-08 08:29:30,2023-05-08 08:32:30,2023-05-08 08:29:30,2023-05-08 08:32:47
17,17,10687,Fridhemsplan,T-Centralen,2023-05-08 08:34:15,2023-05-08 08:43:00,2023-05-08 08:34:15,2023-05-08 08:43:00
19,17,10550,T-Centralen,Fridhemsplan,2023-05-08 08:27:00,2023-05-08 08:34:30,2023-05-08 08:28:14,2023-05-08 08:36:03
10,17,30194,Fridhemsplan,T-Centralen,2023-05-08 08:35:00,2023-05-08 08:39:30,2023-05-08 08:35:59,2023-05-08 08:39:30
11,17,30454,T-Centralen,Fridhemsplan,2023-05-08 08:33:00,2023-05-08 08:36:00,2023-05-08 08:33:00,2023-05-08 08:36:31
18,17,10120,Fridhemsplan,T-Centralen,2023-05-08 08:36:15,2023-05-08 08:45:00,2023-05-08 08:37:02,2023-05-08 08:45:12
18,17,10333,T-Centralen,Fridhemsplan,2023-05-08 08:29:00,2023-05-08 08:36:30,2023-05-08 08:29:59,2023-05-08 08:37:34
19,17,10866,T-Centralen,Fridhemsplan,2023-05-08 08:31:00,2023-05-08 08:38:30,2023-05-08 08:34:34,2023-05-08 08:42:00
11,17,30023,Fridhemsplan,T-Centralen,2023-05-08 08:38:30,2023-05-08 08:43:00,2023-05-08 08:40:48,2023-05-08 08:44:38
19,17,10688,Fridhemsplan,T-Centralen,2023-05-08 08:38:45,2023-05-08 08:47:30,2023-05-08 08:38:45,2023-05-08 08:47:30
10,17,30328,T-Centralen,Fridhemsplan,2023-05-08 08:36:30,2023-05-08 08:39:30,2023-05-08 08:37:35,2023-05-08 08:41:54
17,17,11008,T-Centralen,Fridhemsplan,2023-05-08 08:33:00,2023-05-08 08:40:30,2023-05-08 08:33:00,2023-05-08 08:40:37
19,17,11141,Fridhemsplan,T-Centralen,2023-05-08 08:41:15,2023-05-08 08:50:00,2023-05-08 08:41:22,2023-05-08 08:50:00
10,17,30195,Fridhemsplan,T-Centralen,2023-05-08 08:42:00,2023-05-08 08:46:30,2023-05-08 08:42:53,2023-05-08 08:46:30
18,17,10334,T-Centralen,Fridhemsplan,2023-05-08 08:35:00,2023-05-08 08:42:30,2023-05-08 08:36:38,2023-05-08 08:43:57
11,17,30455,T-Centralen,Fridhemsplan,2023-05-08 08:40:00,2023-05-08 08:43:00,2023-05-08 08:40:34,2023-05-08 08:44:12
17,17,11257,Fridhemsplan,T-Centralen,2023-05-08 08:43:45,2023-05-08 08:52:30,2023-05-08 08:43:46,2023-05-08 08:52:30
19,17,10551,T-Centralen,Fridhemsplan,2023-05-08 08:37:00,2023-05-08 08:44:30,2023-05-08 08:38:10,2023-05-08 08:46:06
11,17,30024,Fridhemsplan,T-Centralen,2023-05-08 08:45:30,2023-05-08 08:50:00,2023-05-08 08:47:18,2023-05-08 08:51:03
18,17,10689,Fridhemsplan,T-Centralen,2023-05-08 08:45:45,2023-05-08 08:54:30,2023-05-08 08:45:45,2023-05-08 08:54:30
17,17,11009,T-Centralen,Fridhemsplan,2023-05-08 08:39:00,2023-05-08 08:46:30,2023-05-08 08:40:12,2023-05-08 08:47:29
10,17,30329,T-Centralen,Fridhemsplan,2023-05-08 08:43:30,2023-05-08 08:46:30,2023-05-08 08:44:00,2023-05-08 08:47:37
19,17,10121,Fridhemsplan,T-Centralen,2023-05-08 08:48:15,2023-05-08 08:57:00,2023-05-08 08:48:24,2023-05-08 08:57:00
18,17,10335,T-Centralen,Fridhemsplan,2023-05-08 08:41:00,2023-05-08 08:48:30,2023-05-08 08:41:56,2023-05-08 08:49:32
10,17,30196,Fridhemsplan,T-Centralen,2023-05-08 08:49:00,2023-05-08 08:53:30,2023-05-08 08:49:10,2023-05-08 08:53:30
11,17,30456,T-Centralen,Fridhemsplan,2023-05-08 08:47:00,2023-05-08 08:50:00,2023-05-08 08:48:19,2023-05-08 08:51:57
19,17,11142,Fridhemsplan,T-Centralen,2023-05-08 08:50:15,2023-05-08 08:59:00,2023-05-08 08:50:22,2023-05-08 08:59:00
19,17,10552,T-Centralen,Fridhemsplan,2023-05-08 08:43:00,2023-05-08 08:50:30,2023-05-08 08:43:51,2023-05-08 08:51:07
17,17,11010,T-Centralen,Fridhemsplan,2023-05-08 08:45:00,2023-05-08 08:52:30,2023-05-08 08:45:22,2023-05-08 08:53:58
11,17,30025,Fridhemsplan,T-Centralen,2023-05-08 08:52:30,2023-05-08 08:57:00,2023-05-08 08:52:56,2023-05-08 08:57:00
10,17,30330,T-Centralen,Fridhemsplan,2023-05-08 08:50:30,2023-05-08 08:53:30,2023-05-08 08:50:30,2023-05-08 08:54:21
18,17,10336,T-Centralen,Fridhemsplan,2023-05-08 08:47:00,2023-05-08 08:54:30,2023-05-08 08:47:16,2023-05-08 08:55:42
19,17,10485,T-Centralen,Fridhemsplan,2023-05-08 08:49:00,2023-05-08 08:56:30,2023-05-08 08:49:00,2023-05-08 08:57:16
11,17,30457,T-Centralen,Fridhemsplan,2023-05-08 08:54:30,2023-05-08 08:57:30,2023-05-08 08:55:04,2023-05-08 08:58:42
19,17,10553,T-Centralen,Fridhemsplan,2023-05-08 08:51:00,2023-05-08 08:58:30,2023-05-08 08:51:03,2023-05-08 08:58:41
11,17,30075,Fridhemsplan,T-Centralen,2023-05-08 15:59:00,2023-05-08 16:03:30,2023-05-08 16:00:11,2023-05-08 16:04:20
18,17,10741,Fridhemsplan,T-Centralen,2023-05-08 16:01:30,2023-05-08 16:10:30,2023-05-08 16:01:30,2023-05-08 16:10:30
10,17,30245,Fridhemsplan,T-Centralen,2023-05-08 16:02:30,2023-05-08 16:07:00,2023-05-08 16:02:58,2023-05-08 16:07:00
11,17,30503,T-Centralen,Fridhemsplan,2023-05-08 16:00:30,2023-05-08 16:03:30,2023-05-08 16:00:30,2023-05-08 16:04:01
19,17,11160,Fridhemsplan,T-Centralen,2023-05-08 16:04:00,2023-05-08 16:13:00,2023-05-08 16:04:07,2023-05-08 16:13:00
18,17,10164,Fridhemsplan,T-Centralen,2023-05-08 16:06:30,2023-05-08 16:15:30,2023-05-08 16:06:30,2023-05-08 16:15:30
11,17,30076,Fridhemsplan,T-Centralen,2023-05-08 16:06:00,2023-05-08 16:10:30,2023-05-08 16:06:47,2023-05-08 16:10:30
10,17,30379,T-Centralen,Fridhemsplan,2023-05-08 16:04:00,2023-05-08 16:07:00,2023-05-08 16:04:00,2023-05-08 16:07:17
17,17,11301,Fridhemsplan,T-Centralen,2023-05-08 16:09:00,2023-05-08 16:18:00,2023-05-08 16:09:01,2023-05-08 16:18:00
17,17,11054,T-Centralen,Fridhemsplan,2023-05-08 16:00:00,2023-05-08 16:07:30,2023-05-08 16:03:48,2023-05-08 16:11:20
10,17,30246,Fridhemsplan,T-Centralen,2023-05-08 16:09:30,2023-05-08 16:14:00,2023-05-08 16:09:30,2023-05-08 16:14:00
18,17,10380,T-Centralen,Fridhemsplan,2023-05-08 16:02:00,2023-05-08 16:09:30,2023-05-08 16:05:37,2023-05-08 16:12:20
11,17,30504,T-Centralen,Fridhemsplan,2023-05-08 16:07:30,2023-05-08 16:10:30,2023-05-08 16:07:30,2023-05-08 16:11:01
19,17,10598,T-Centralen,Fridhemsplan,2023-05-08 16:04:00,2023-05-08 16:11:30,2023-05-08 16:07:02,2023-05-08 16:14:53
19,17,10742,Fridhemsplan,T-Centralen,2023-05-08 16:11:30,2023-05-08 16:20:30,2023-05-08 16:11:30,2023-05-08 16:20:30
19,17,10862,T-Centralen,Fridhemsplan,2023-05-08 16:06:00,2023-05-08 16:13:30,2023-05-08 16:09:25,2023-05-08 16:17:08
11,17,30077,Fridhemsplan,T-Centralen,2023-05-08 16:13:00,2023-05-08 16:17:30,2023-05-08 16:14:21,2023-05-08 16:18:31
18,17,10165,Fridhemsplan,T-Centralen,2023-05-08 16:14:00,2023-05-08 16:23:00,2023-05-08 16:14:00,2023-05-08 16:23:00
10,17,30380,T-Centralen,Fridhemsplan,2023-05-08 16:11:00,2023-05-08 16:14:00,2023-05-08 16:11:00,2023-05-08 16:14:17
18,17,10381,T-Centralen,Fridhemsplan,2023-05-08 16:08:00,2023-05-08 16:15:30,2023-05-08 16:08:00,2023-05-08 16:18:58
19,17,11161,Fridhemsplan,T-Centralen,2023-05-08 16:16:30,2023-05-08 16:25:30,2023-05-08 16:16:37,2023-05-08 16:25:30
10,17,30247,Fridhemsplan,T-Centralen,2023-05-08 16:16:30,2023-05-08 16:21:00,2023-05-08 16:16:58,2023-05-08 16:21:00
11,17,30505,T-Centralen,Fridhemsplan,2023-05-08 16:14:30,2023-05-08 16:17:30,2023-05-08 16:14:30,2023-05-08 16:18:01
17,17,11055,T-Centralen,Fridhemsplan,2023-05-08 16:10:00,2023-05-08 16:17:30,2023-05-08 16:12:54,2023-05-08 16:20:35
17,17,11302,Fridhemsplan,T-Centralen,2023-05-08 16:19:00,2023-05-08 16:28:00,2023-05-08 16:19:01,2023-05-08 16:28:00
19,17,10599,T-Centralen,Fridhemsplan,2023-05-08 16:12:00,2023-05-08 16:19:30,2023-05-08 16:14:27,2023-05-08 16:22:24
11,17,30078,Fridhemsplan,T-Centralen,2023-05-08 16:20:00,2023-05-08 16:24:30,2023-05-08 16:21:09,2023-05-08 16:24:59
10,17,30381,T-Centralen,Fridhemsplan,2023-05-08 16:18:00,2023-05-08 16:21:00,2023-05-08 16:18:00,2023-05-08 16:21:17
18,17,10382,T-Centralen,Fridhemsplan,2023-05-08 16:14:00,2023-05-08 16:21:30,2023-05-08 16:15:30,2023-05-08 16:24:14
18,17,10743,Fridhemsplan,T-Centralen,2023-05-08 16:21:30,2023-05-08 16:30:30,2023-05-08 16:21:37,2023-05-08 16:30:30
19,17,10600,T-Centralen,Fridhemsplan,2023-05-08 16:16:00,2023-05-08 16:23:30,2023-05-08 16:17:55,2023-05-08 16:26:06
10,17,30248,Fridhemsplan,T-Centralen,2023-05-08 16:23:30,2023-05-08 16:28:00,2023-05-08 16:23:31,2023-05-08 16:28:00
19,17,10166,Fridhemsplan,T-Centralen,2023-05-08 16:24:00,2023-05-08 16:33:00,2023-05-08 16:24:00,2023-05-08 16:33:00
11,17,30506,T-Centralen,Fridhemsplan,2023-05-08 16:21:30,2023-05-08 16:24:30,2023-05-08 16:21:30,2023-05-08 16:25:01
19,17,10489,T-Centralen,Fridhemsplan,2023-05-08 16:18:00,2023-05-08 16:25:30,2023-05-08 16:20:07,2023-05-08 16:27:43
18,17,10744,Fridhemsplan,T-Centralen,2023-05-08 16:27:00,2023-05-08 16:36:00,2023-05-08 16:27:00,2023-05-08 16:36:00
17,17,11056,T-Centralen,Fridhemsplan,2023-05-08 16:20:00,2023-05-08 16:27:30,2023-05-08 16:21:36,2023-05-08 16:29:47
11,17,30079,Fridhemsplan,T-Centralen,2023-05-08 16:27:00,2023-05-08 16:31:30,2023-05-08 16:27:47,2023-05-08 16:31:59
10,17,30382,T-Centralen,Fridhemsplan,2023-05-08 16:25:00,2023-05-08 16:28:00,2023-05-08 16:25:00,2023-05-08 16:28:17
17,17,11303,Fridhemsplan,T-Centralen,2023-05-08 16:29:00,2023-05-08 16:38:00,2023-05-08 16:29:01,2023-05-08 16:38:00
18,17,10383,T-Centralen,Fridhemsplan,2023-05-08 16:22:30,2023-05-08 16:30:00,2023-05-08 16:23:24,2023-05-08 16:32:11
10,17,30249,Fridhemsplan,T-Centralen,2023-05-08 16:30:30,2023-05-08 16:35:00,2023-05-08 16:31:32,2023-05-08 16:35:58
11,17,30507,T-Centralen,Fridhemsplan,2023-05-08 16:28:30,2023-05-08 16:31:30,2023-05-08 16:28:30,2023-05-08 16:32:01
19,17,10167,Fridhemsplan,T-Centralen,2023-05-08 16:31:30,2023-05-08 16:40:30,2023-05-08 16:31:30,2023-05-08 16:40:30
19,17,10601,T-Centralen,Fridhemsplan,2023-05-08 16:25:00,2023-05-08 16:32:30,2023-05-08 16:25:00,2023-05-08 16:33:42
11,17,30080,Fridhemsplan,T-Centralen,2023-05-08 16:34:00,2023-05-08 16:38:30,2023-05-08 16:34:47,2023-05-08 16:39:16
18,17,11193,Fridhemsplan,T-Centralen,2023-05-08 16:34:00,2023-05-08 16:43:00,2023-05-08 16:34:00,2023-05-08 16:43:00
10,17,30383,T-Centralen,Fridhemsplan,2023-05-08 16:32:00,2023-05-08 16:35:00,2023-05-08 16:32:00,2023-05-08 16:35:17
18,17,10384,T-Centralen,Fridhemsplan,2023-05-08 16:27:30,2023-05-08 16:35:00,2023-05-08 16:27:30,2023-05-08 16:35:34
19,17,10745,Fridhemsplan,T-Centralen,2023-05-08 16:36:30,2023-05-08 16:45:30,2023-05-08 16:36:38,2023-05-08 16:45:30
17,17,11057,T-Centralen,Fridhemsplan,2023-05-08 16:30:00,2023-05-08 16:37:30,2023-05-08 16:31:13,2023-05-08 16:38:52
10,17,30250,Fridhemsplan,T-Centralen,2023-05-08 16:37:30,2023-05-08 16:42:00,2023-05-08 16:37:30,2023-05-08 16:42:00
11,17,30508,T-Centralen,Fridhemsplan,2023-05-08 16:35:30,2023-05-08 16:38:30,2023-05-08 16:35:30,2023-05-08 16:39:01
17,17,11304,Fridhemsplan,T-Centralen,2023-05-08 16:39:00,2023-05-08 16:48:00,2023-05-08 16:39:31,2023-05-08 16:48:00
19,17,10602,T-Centralen,Fridhemsplan,2023-05-08 16:32:30,2023-05-08 16:40:00,2023-05-08 16:33:21,2023-05-08 16:40:57
18,17,10168,Fridhemsplan,T-Centralen,2023-05-08 16:41:30,2023-05-08 16:50:30,2023-05-08 16:41:30,2023-05-08 16:50:40
11,17,30081,Fridhemsplan,T-Centralen,2023-05-08 16:41:00,2023-05-08 16:45:30,2023-05-08 16:41:45,2023-05-08 16:45:30
10,17,30384,T-Centralen,Fridhemsplan,2023-05-08 16:39:00,2023-05-08 16:42:00,2023-05-08 16:39:00,2023-05-08 16:42:17
18,17,10385,T-Centralen,Fridhemsplan,2023-05-08 16:35:00,2023-05-08 16:42:30,2023-05-08 16:35:00,2023-05-08 16:42:33
19,17,11162,Fridhemsplan,T-Centralen,2023-05-08 16:44:00,2023-05-08 16:53:00,2023-05-08 16:44:00,2023-05-08 16:53:00
10,17,30251,Fridhemsplan,T-Centralen,2023-05-08 16:44:30,2023-05-08 16:49:00,2023-05-08 16:45:46,2023-05-08 16:49:39
19,17,10603,T-Centralen,Fridhemsplan,2023-05-08 16:37:30,2023-05-08 16:45:00,2023-05-08 16:37:30,2023-05-08 16:45:09
11,17,30509,T-Centralen,Fridhemsplan,2023-05-08 16:42:30,2023-05-08 16:45:30,2023-05-08 16:42:30,2023-05-08 16:46:01
18,17,10746,Fridhemsplan,T-Centralen,2023-05-08 16:46:30,2023-05-08 16:55:30,2023-05-08 16:46:37,2023-05-08 16:55:30
17,17,11058,T-Centralen,Fridhemsplan,2023-05-08 16:40:00,2023-05-08 16:47:30,2023-05-08 16:40:00,2023-05-08 16:49:37
11,17,30082,Fridhemsplan,T-Centralen,2023-05-08 16:48:00,2023-05-08 16:52:30,2023-05-08 16:49:21,2023-05-08 16:52:58
10,17,30385,T-Centralen,Fridhemsplan,2023-05-08 16:46:00,2023-05-08 16:49:00,2023-05-08 16:46:00,2023-05-08 16:49:17
17,17,11305,Fridhemsplan,T-Centralen,2023-05-08 16:49:00,2023-05-08 16:58:00,2023-05-08 16:49:01,2023-05-08 16:58:00
18,17,10386,T-Centralen,Fridhemsplan,2023-05-08 16:42:30,2023-05-08 16:50:00,2023-05-08 16:44:12,2023-05-08 16:51:54
19,17,10169,Fridhemsplan,T-Centralen,2023-05-08 16:51:00,2023-05-08 17:00:00,2023-05-08 16:51:00,2023-05-08 17:00:00
18,17,80071,Fridhemsplan,T-Centralen,2023-05-08 16:34:41,2023-05-08 16:43:41,2023-05-08 16:34:41,2023-05-08 16:43:41
10,17,30252,Fridhemsplan,T-Centralen,2023-05-08 16:51:30,2023-05-08 16:56:00,2023-05-08 16:51:58,2023-05-08 16:56:00
19,17,10604,T-Centralen,Fridhemsplan,2023-05-08 16:45:00,2023-05-08 16:52:30,2023-05-08 16:45:00,2023-05-08 16:53:08
11,17,30510,T-Centralen,Fridhemsplan,2023-05-08 16:49:30,2023-05-08 16:52:30,2023-05-08 16:49:30,2023-05-08 16:53:01
18,17,11163,Fridhemsplan,T-Centralen,2023-05-08 16:53:00,2023-05-08 17:02:00,2023-05-08 16:53:00,2023-05-08 17:02:00
18,17,10387,T-Centralen,Fridhemsplan,2023-05-08 16:47:30,2023-05-08 16:55:00,2023-05-08 16:47:30,2023-05-08 16:55:03
19,17,10747,Fridhemsplan,T-Centralen,2023-05-08 16:55:00,2023-05-08 17:04:00,2023-05-08 16:55:08,2023-05-08 17:04:00
11,17,30083,Fridhemsplan,T-Centralen,2023-05-08 16:55:00,2023-05-08 16:59:30,2023-05-08 16:55:34,2023-05-08 16:59:30
10,17,30386,T-Centralen,Fridhemsplan,2023-05-08 16:53:00,2023-05-08 16:56:00,2023-05-08 16:53:00,2023-05-08 16:56:17
18,17,10170,Fridhemsplan,T-Centralen,2023-05-08 16:57:00,2023-05-08 17:06:00,2023-05-08 16:57:00,2023-05-08 17:06:00
17,17,11059,T-Centralen,Fridhemsplan,2023-05-08 16:50:00,2023-05-08 16:57:30,2023-05-08 16:50:00,2023-05-08 16:57:45
10,17,30253,Fridhemsplan,T-Centralen,2023-05-08 16:58:30,2023-05-08 17:03:00,2023-05-08 16:58:58,2023-05-08 17:03:00
17,17,11306,Fridhemsplan,T-Centralen,2023-05-08 16:59:00,2023-05-08 17:08:00,2023-05-08 16:59:01,2023-05-08 17:08:00
11,17,30511,T-Centralen,Fridhemsplan,2023-05-08 16:56:30,2023-05-08 16:59:30,2023-05-08 16:56:30,2023-05-08 17:00:01
19,17,10605,T-Centralen,Fridhemsplan,2023-05-08 16:52:30,2023-05-08 17:00:00,2023-05-08 16:52:30,2023-05-08 17:00:10
19,17,10748,Fridhemsplan,T-Centralen,2023-05-08 17:01:00,2023-05-08 17:10:00,2023-05-08 17:01:08,2023-05-08 17:10:00
18,17,10388,T-Centralen,Fridhemsplan,2023-05-08 16:55:00,2023-05-08 17:02:30,2023-05-08 16:55:00,2023-05-08 17:02:33
11,17,30084,Fridhemsplan,T-Centralen,2023-05-08 17:02:00,2023-05-08 17:06:30,2023-05-08 17:03:08,2023-05-08 17:06:45
18,17,11164,Fridhemsplan,T-Centralen,2023-05-08 17:03:00,2023-05-08 17:12:00,2023-05-08 17:03:00,2023-05-08 17:12:00
10,17,30387,T-Centralen,Fridhemsplan,2023-05-08 17:00:00,2023-05-08 17:03:00,2023-05-08 17:00:00,2023-05-08 17:03:17
19,17,10606,T-Centralen,Fridhemsplan,2023-05-08 16:57:30,2023-05-08 17:05:00,2023-05-08 16:57:30,2023-05-08 17:05:18
19,17,10749,Fridhemsplan,T-Centralen,2023-05-08 17:05:00,2023-05-08 17:14:00,2023-05-08 17:05:08,2023-05-08 17:14:00
10,17,30254,Fridhemsplan,T-Centralen,2023-05-08 17:05:30,2023-05-08 17:10:00,2023-05-08 17:05:30,2023-05-08 17:10:00
11,17,30512,T-Centralen,Fridhemsplan,2023-05-08 17:03:30,2023-05-08 17:06:30,2023-05-08 17:03:30,2023-05-08 17:07:01
18,17,10171,Fridhemsplan,T-Centralen,2023-05-08 17:07:00,2023-05-08 17:16:00,2023-05-08 17:07:00,2023-05-08 17:16:00
17,17,11060,T-Centralen,Fridhemsplan,2023-05-08 17:00:00,2023-05-08 17:07:30,2023-05-08 17:01:30,2023-05-08 17:09:09
17,17,11307,Fridhemsplan,T-Centralen,2023-05-08 17:09:00,2023-05-08 17:18:00,2023-05-08 17:09:01,2023-05-08 17:18:00
11,17,30085,Fridhemsplan,T-Centralen,2023-05-08 17:09:00,2023-05-08 17:13:30,2023-05-08 17:09:47,2023-05-08 17:13:49
10,17,30388,T-Centralen,Fridhemsplan,2023-05-08 17:07:00,2023-05-08 17:10:00,2023-05-08 17:07:00,2023-05-08 17:10:17
18,17,10389,T-Centralen,Fridhemsplan,2023-05-08 17:02:30,2023-05-08 17:10:00,2023-05-08 17:03:10,2023-05-08 17:10:54
19,17,11165,Fridhemsplan,T-Centralen,2023-05-08 17:11:30,2023-05-08 17:20:30,2023-05-08 17:11:37,2023-05-08 17:20:30
19,17,10607,T-Centralen,Fridhemsplan,2023-05-08 17:05:00,2023-05-08 17:12:30,2023-05-08 17:05:00,2023-05-08 17:12:54
10,17,30255,Fridhemsplan,T-Centralen,2023-05-08 17:12:30,2023-05-08 17:17:00,2023-05-08 17:13:18,2023-05-08 17:17:00
11,17,30513,T-Centralen,Fridhemsplan,2023-05-08 17:10:30,2023-05-08 17:13:30,2023-05-08 17:10:30,2023-05-08 17:14:01
18,17,10750,Fridhemsplan,T-Centralen,2023-05-08 17:14:00,2023-05-08 17:23:00,2023-05-08 17:14:00,2023-05-08 17:23:00
18,17,10390,T-Centralen,Fridhemsplan,2023-05-08 17:07:30,2023-05-08 17:15:00,2023-05-08 17:07:30,2023-05-08 17:15:00
19,17,10751,Fridhemsplan,T-Centralen,2023-05-08 17:16:30,2023-05-08 17:25:30,2023-05-08 17:16:38,2023-05-08 17:25:30
11,17,30086,Fridhemsplan,T-Centralen,2023-05-08 17:16:00,2023-05-08 17:20:30,2023-05-08 17:18:04,2023-05-08 17:22:34
10,17,30389,T-Centralen,Fridhemsplan,2023-05-08 17:14:00,2023-05-08 17:17:00,2023-05-08 17:14:00,2023-05-08 17:17:17
17,17,11061,T-Centralen,Fridhemsplan,2023-05-08 17:10:00,2023-05-08 17:17:30,2023-05-08 17:10:00,2023-05-08 17:19:53
17,17,11308,Fridhemsplan,T-Centralen,2023-05-08 17:19:00,2023-05-08 17:28:00,2023-05-08 17:19:01,2023-05-08 17:28:00
10,17,30256,Fridhemsplan,T-Centralen,2023-05-08 17:19:30,2023-05-08 17:24:00,2023-05-08 17:19:58,2023-05-08 17:24:00
19,17,10608,T-Centralen,Fridhemsplan,2023-05-08 17:12:30,2023-05-08 17:20:00,2023-05-08 17:12:30,2023-05-08 17:21:23
11,17,30514,T-Centralen,Fridhemsplan,2023-05-08 17:17:30,2023-05-08 17:20:30,2023-05-08 17:17:30,2023-05-08 17:21:01
18,17,10172,Fridhemsplan,T-Centralen,2023-05-08 17:21:00,2023-05-08 17:30:00,2023-05-08 17:21:00,2023-05-08 17:30:00
18,17,10391,T-Centralen,Fridhemsplan,2023-05-08 17:15:00,2023-05-08 17:22:30,2023-05-08 17:15:00,2023-05-08 17:23:09
19,17,11166,Fridhemsplan,T-Centralen,2023-05-08 17:23:00,2023-05-08 17:32:00,2023-05-08 17:23:00,2023-05-08 17:32:00
11,17,30087,Fridhemsplan,T-Centralen,2023-05-08 17:23:00,2023-05-08 17:27:30,2023-05-08 17:23:11,2023-05-08 17:27:30
10,17,30390,T-Centralen,Fridhemsplan,2023-05-08 17:21:00,2023-05-08 17:24:00,2023-05-08 17:21:00,2023-05-08 17:24:17
19,17,10609,T-Centralen,Fridhemsplan,2023-05-08 17:17:30,2023-05-08 17:25:00,2023-05-08 17:17:30,2023-05-08 17:25:10
18,17,10752,Fridhemsplan,T-Centralen,2023-05-08 17:25:00,2023-05-08 17:34:00,2023-05-08 17:25:00,2023-05-08 17:34:00
10,17,30257,Fridhemsplan,T-Centralen,2023-05-08 17:26:30,2023-05-08 17:31:00,2023-05-08 17:26:58,2023-05-08 17:31:00
19,17,10753,Fridhemsplan,T-Centralen,2023-05-08 17:27:00,2023-05-08 17:36:00,2023-05-08 17:27:00,2023-05-08 17:36:00
