RequestTime,StartingStation,EndingStation,ModelOld,ModelSL,ModelDelay,Value_ModelOld,Value_ModelSL,Value_ModelDelay,Value_ModelDelay_50,Value_ModelDelay_90,ModelDelay_50,ModelDelay_90
1900-01-01 08:34:58,Tekniska högskolan,Solna Centrum,,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:34:58,Solna Centrum,Tekniska högskolan,1900-01-01 08:59:30,1900-01-01 09:05:00,1900-01-01 08:59:30,True,True,True,True,True,1900-01-01 08:59:30,1900-01-01 08:59:30
1900-01-01 08:34:59,Globen,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:34:59,Solna Centrum,Globen,1900-01-01 09:07:30,1900-01-01 09:07:30,1900-01-01 09:07:30,True,True,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:35:38,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:50,1900-01-01 08:58:50,1900-01-01 08:55:22,True,True,True,True,True,1900-01-01 08:55:22,1900-01-01 08:55:22
1900-01-01 08:35:38,Fridhemsplan,Tekniska högskolan,1900-01-01 08:55:11,1900-01-01 08:51:36,1900-01-01 08:51:36,True,True,True,True,True,1900-01-01 08:51:36,1900-01-01 08:51:36
1900-01-01 08:35:39,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:35:39,Solna Centrum,Tekniska högskolan,1900-01-01 08:59:30,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:35:40,Globen,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:35:40,Solna Centrum,Globen,1900-01-01 09:07:30,,1900-01-01 09:07:30,True,False,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:36:19,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:50,1900-01-01 08:58:50,1900-01-01 08:55:22,True,True,True,True,True,1900-01-01 08:55:22,1900-01-01 08:55:22
1900-01-01 08:36:20,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:10:45
1900-01-01 08:36:20,Solna Centrum,Tekniska högskolan,1900-01-01 08:59:30,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:36:21,Globen,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:36:22,Solna Centrum,Globen,1900-01-01 09:07:30,,1900-01-01 09:07:30,True,False,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:36:59,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:50,,1900-01-01 08:55:22,True,False,True,True,True,1900-01-01 08:55:22,1900-01-01 08:55:22
1900-01-01 08:37:02,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:10:45
1900-01-01 08:37:02,Solna Centrum,Tekniska högskolan,1900-01-01 08:59:30,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:37:02,Globen,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:37:03,Solna Centrum,Globen,1900-01-01 09:07:30,1900-01-01 09:07:30,1900-01-01 09:07:30,True,True,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:37:37,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:50,1900-01-01 08:58:50,1900-01-01 08:58:50,True,True,True,True,True,1900-01-01 08:55:22,1900-01-01 08:55:22
1900-01-01 08:37:38,Fridhemsplan,Tekniska högskolan,1900-01-01 08:55:11,1900-01-01 08:55:11,1900-01-01 08:56:00,True,True,True,True,True,1900-01-01 08:56:00,1900-01-01 08:56:00
1900-01-01 08:37:38,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:10:45
1900-01-01 08:37:39,Solna Centrum,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:37:40,Globen,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:37:40,Solna Centrum,Globen,1900-01-01 09:07:30,1900-01-01 09:07:30,1900-01-01 09:07:30,True,True,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:38:14,Tekniska högskolan,Fridhemsplan,1900-01-01 08:55:22,1900-01-01 08:58:50,1900-01-01 08:58:50,True,True,True,True,True,1900-01-01 08:55:22,1900-01-01 08:55:22
1900-01-01 08:38:14,Fridhemsplan,Tekniska högskolan,1900-01-01 08:56:00,1900-01-01 08:55:11,1900-01-01 08:56:00,True,True,True,True,True,1900-01-01 08:56:00,1900-01-01 08:56:00
1900-01-01 08:38:14,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:10:45
1900-01-01 08:38:15,Solna Centrum,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:38:16,Globen,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:38:16,Solna Centrum,Globen,1900-01-01 09:07:30,1900-01-01 09:07:30,1900-01-01 09:07:30,True,True,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:38:50,Tekniska högskolan,Fridhemsplan,1900-01-01 08:55:22,1900-01-01 08:58:50,1900-01-01 08:58:50,True,True,True,True,True,1900-01-01 08:55:22,1900-01-01 08:55:22
1900-01-01 08:38:50,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,1900-01-01 09:01:00,1900-01-01 08:56:00,True,True,True,True,True,1900-01-01 08:56:00,1900-01-01 08:56:00
1900-01-01 08:38:51,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:10:45
1900-01-01 08:38:52,Solna Centrum,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:38:53,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:38:53,Solna Centrum,Globen,1900-01-01 09:07:30,1900-01-01 09:07:30,1900-01-01 09:07:30,True,True,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:39:26,Tekniska högskolan,Fridhemsplan,1900-01-01 08:55:22,1900-01-01 08:55:22,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:39:26,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,,1900-01-01 08:56:00,True,False,True,True,True,1900-01-01 08:56:00,1900-01-01 08:56:00
1900-01-01 08:39:27,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:39:27,Solna Centrum,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:39:28,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:39:29,Solna Centrum,Globen,1900-01-01 09:07:30,1900-01-01 09:07:30,1900-01-01 09:07:30,True,True,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:40:09,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,1900-01-01 08:58:21,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:40:09,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,1900-01-01 08:56:00,1900-01-01 08:56:00,True,True,True,True,True,1900-01-01 08:56:00,1900-01-01 08:56:00
1900-01-01 08:40:10,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:40:11,Solna Centrum,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:40:11,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:40:12,Solna Centrum,Globen,1900-01-01 09:07:30,1900-01-01 09:07:30,1900-01-01 09:07:30,True,True,True,True,True,1900-01-01 09:07:30,1900-01-01 09:07:30
1900-01-01 08:40:54,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,,1900-01-01 08:58:21,True,False,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:40:55,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,1900-01-01 09:05:00,1900-01-01 09:00:00,True,True,True,True,True,1900-01-01 09:00:00,1900-01-01 09:00:00
1900-01-01 08:40:55,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:40:56,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:40:56,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:40:57,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:41:34,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,1900-01-01 08:58:21,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:41:34,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,,1900-01-01 09:00:00,True,False,True,True,True,1900-01-01 09:00:00,1900-01-01 09:00:00
1900-01-01 08:41:35,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:41:35,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,,1900-01-01 09:11:14,True,False,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:41:36,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:41:37,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:42:12,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,1900-01-01 09:00:14,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:42:13,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,1900-01-01 09:00:00,1900-01-01 09:00:00,True,True,True,True,True,1900-01-01 09:00:00,1900-01-01 09:00:00
1900-01-01 08:42:13,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:42:14,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,,1900-01-01 09:11:14,True,False,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:42:15,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:42:15,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:43:01,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,1900-01-01 08:58:21,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:43:01,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:43:02,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:43:02,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,,1900-01-01 09:11:14,True,False,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:43:03,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:43:04,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:43:37,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,1900-01-01 08:58:21,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:43:37,Fridhemsplan,Tekniska högskolan,1900-01-01 09:00:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:43:38,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:43:38,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:43:39,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:43:40,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:44:17,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,1900-01-01 08:58:21,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:44:17,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:44:18,Tekniska högskolan,Solna Centrum,1900-01-01 09:04:05,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:44:18,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:44:19,Globen,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:44:20,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:44:55,Tekniska högskolan,Fridhemsplan,1900-01-01 08:58:21,1900-01-01 08:58:21,1900-01-01 08:58:21,True,True,True,True,True,1900-01-01 08:58:21,1900-01-01 08:58:21
1900-01-01 08:44:55,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:44:55,Tekniska högskolan,Solna Centrum,1900-01-01 09:15:08,1900-01-01 09:04:05,1900-01-01 09:04:05,True,True,True,True,True,1900-01-01 09:04:05,1900-01-01 09:04:05
1900-01-01 08:44:56,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:44:56,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:44:57,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:45:30,Tekniska högskolan,Fridhemsplan,1900-01-01 09:04:41,1900-01-01 09:04:41,1900-01-01 09:04:41,True,True,True,True,True,1900-01-01 09:04:41,1900-01-01 09:04:41
1900-01-01 08:45:30,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:45:31,Tekniska högskolan,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:45:31,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:45:31,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:45:32,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:46:14,Tekniska högskolan,Fridhemsplan,1900-01-01 09:04:41,1900-01-01 09:04:41,1900-01-01 09:04:41,True,True,True,True,True,1900-01-01 09:04:41,1900-01-01 09:04:41
1900-01-01 08:46:14,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:46:14,Tekniska högskolan,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:46:15,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:46:16,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:46:16,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:46:53,Tekniska högskolan,Fridhemsplan,1900-01-01 09:04:41,1900-01-01 09:04:41,1900-01-01 09:04:41,True,True,True,True,True,1900-01-01 09:04:41,1900-01-01 09:04:41
1900-01-01 08:46:53,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:46:54,Tekniska högskolan,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:46:54,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:46:55,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:46:55,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:47:32,Tekniska högskolan,Fridhemsplan,1900-01-01 09:04:41,1900-01-01 09:04:41,1900-01-01 09:04:41,True,True,True,True,True,1900-01-01 09:04:41,1900-01-01 09:04:41
1900-01-01 08:47:32,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:47:33,Tekniska högskolan,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:47:33,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:47:34,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:47:34,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:48:07,Tekniska högskolan,Fridhemsplan,1900-01-01 09:04:41,1900-01-01 09:04:41,1900-01-01 09:04:41,True,True,True,True,True,1900-01-01 09:04:41,1900-01-01 09:04:41
1900-01-01 08:48:07,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:48:08,Tekniska högskolan,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:48:08,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:48:09,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:48:10,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:48:48,Tekniska högskolan,Fridhemsplan,1900-01-01 09:04:41,1900-01-01 09:04:41,1900-01-01 09:04:41,True,True,True,True,True,1900-01-01 09:04:41,1900-01-01 09:04:41
1900-01-01 08:48:49,Fridhemsplan,Tekniska högskolan,1900-01-01 09:05:00,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:48:49,Tekniska högskolan,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:10:45,True,True,True,True,True,1900-01-01 09:10:45,1900-01-01 09:10:45
1900-01-01 08:48:50,Solna Centrum,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:11:14,1900-01-01 09:11:14,True,True,True,True,True,1900-01-01 09:11:14,1900-01-01 09:11:14
1900-01-01 08:48:51,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:48:51,Solna Centrum,Globen,1900-01-01 09:16:30,1900-01-01 09:16:30,1900-01-01 09:16:30,True,True,True,True,True,1900-01-01 09:16:30,1900-01-01 09:16:30
1900-01-01 08:49:28,Tekniska högskolan,Fridhemsplan,1900-01-01 09:04:41,1900-01-01 09:04:41,1900-01-01 09:08:21,True,True,True,True,True,1900-01-01 09:08:30,1900-01-01 09:08:30
1900-01-01 08:49:28,Fridhemsplan,Tekniska högskolan,1900-01-01 09:11:14,1900-01-01 09:05:00,1900-01-01 09:05:00,True,True,True,True,True,1900-01-01 09:05:00,1900-01-01 09:05:00
1900-01-01 08:49:29,Tekniska högskolan,Solna Centrum,1900-01-01 09:10:45,1900-01-01 09:10:45,1900-01-01 09:15:08,True,True,True,True,True,1900-01-01 09:15:08,1900-01-01 09:15:08
1900-01-01 08:49:29,Solna Centrum,Tekniska högskolan,1900-01-01 09:15:47,1900-01-01 09:15:47,1900-01-01 09:15:47,True,True,True,True,True,1900-01-01 09:15:47,1900-01-01 09:15:47
1900-01-01 08:49:30,Globen,Solna Centrum,,,,True,True,False,False,False,,
1900-01-01 08:49:30,Solna Centrum,Globen,1900-01-01 09:19:00,1900-01-01 09:19:00,1900-01-01 09:19:00,True,True,True,True,True,1900-01-01 09:19:00,1900-01-01 09:19:00
1900-01-01 08:50:08,Tekniska högskolan,Fridhemsplan,1900-01-01 09:08:30,1900-01-01 09:08:21,1900-01-01 09:08:30,True,True,True,True,True,1900-01-01 09:08:30,1900-01-01 09:08:30
1900-01-01 08:50:08,Fridhemsplan,Tekniska högskolan,1900-01-01 09:11:14,,1900-01-01 09:10:20,True,False,True,True,True,1900-01-01 09:10:20,1900-01-01 09:11:14
1900-01-01 08:50:08,Tekniska högskolan,Solna Centrum,,,1900-01-01 09:15:08,True,True,True,True,True,1900-01-01 09:15:08,1900-01-01 09:15:08
1900-01-01 08:50:09,Solna Centrum,Tekniska högskolan,1900-01-01 09:15:47,1900-01-01 09:15:47,1900-01-01 09:15:47,True,True,True,True,True,1900-01-01 09:15:47,1900-01-01 09:15:47
1900-01-01 08:50:10,Globen,Solna Centrum,,,,True,True,False,False,False,,
