StartStation,EndStation,Lines,DepartureStations,ArrivalStations,DepartureTime,ArrivalTime,TransitionTime,RequestTime
Tekniska högskolan,Fridhemsplan,"[6, 17]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 4), 0, 0, datetime.datetime(1900, 1, 1, 7, 16)]","[datetime.datetime(1900, 1, 1, 7, 10), 0, 0, datetime.datetime(1900, 1, 1, 7, 19)]","[0, 2.0, 3.0, 0]",2023-05-12 07:01:23.135171
Tekniska högskolan,Fridhemsplan,"[67, 18]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 7), 0, 0, datetime.datetime(1900, 1, 1, 7, 19)]","[datetime.datetime(1900, 1, 1, 7, 14), 0, 0, datetime.datetime(1900, 1, 1, 7, 22)]","[0, 2.0, 3.0, 0]",2023-05-12 07:01:23.135171
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 9), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 23)]","[0, 3.0, 0]",2023-05-12 07:01:23.135171
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:01:23.135171
Tekniska högskolan,Fridhemsplan,"[6, 19]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, 0, datetime.datetime(1900, 1, 1, 7, 25)]","[datetime.datetime(1900, 1, 1, 7, 19), 0, 0, datetime.datetime(1900, 1, 1, 7, 28)]","[0, 2.0, 3.0, 0]",2023-05-12 07:01:23.135171
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 4), 0, datetime.datetime(1900, 1, 1, 7, 14)]","[datetime.datetime(1900, 1, 1, 7, 8), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[0, 4.0, 0]",2023-05-12 07:01:23.429276
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 7)]","[datetime.datetime(1900, 1, 1, 7, 21)]",[0],2023-05-12 07:01:23.429276
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:01:23.429276
Fridhemsplan,Tekniska högskolan,"[17, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 2.0, 0]",2023-05-12 07:01:23.429276
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 18)]","[datetime.datetime(1900, 1, 1, 7, 32)]",[0],2023-05-12 07:01:23.429276
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 9), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[0, 3.0, 0]",2023-05-12 07:01:23.921999
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:01:23.921999
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:01:23.921999
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 31), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 3.0, 0]",2023-05-12 07:01:23.921999
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 36), 0, datetime.datetime(1900, 1, 1, 7, 53)]","[0, 3.0, 0]",2023-05-12 07:01:23.921999
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 51)]","[datetime.datetime(1900, 1, 1, 7, 46), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 3.0, 0]",2023-05-12 07:01:23.921999
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 6), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 4.0, 0]",2023-05-12 07:01:24.431572
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 4.0, 0]",2023-05-12 07:01:24.431572
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 4.0, 0]",2023-05-12 07:01:24.431572
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 4.0, 0]",2023-05-12 07:01:24.431572
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 37), 0, datetime.datetime(1900, 1, 1, 7, 54)]","[datetime.datetime(1900, 1, 1, 7, 47), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 4.0, 0]",2023-05-12 07:01:24.431572
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 4)]","[datetime.datetime(1900, 1, 1, 7, 44)]",[0],2023-05-12 07:01:25.070799
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 8), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:01:25.070799
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 11)]","[datetime.datetime(1900, 1, 1, 7, 51)]",[0],2023-05-12 07:01:25.070799
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 17)]","[datetime.datetime(1900, 1, 1, 7, 57)]",[0],2023-05-12 07:01:25.070799
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 18), 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 31), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 3.0, 0]",2023-05-12 07:01:25.070799
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 1)]","[datetime.datetime(1900, 1, 1, 7, 40)]",[0],2023-05-12 07:01:25.661615
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 6), 0, datetime.datetime(1900, 1, 1, 7, 23)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 34)]","[0, 3.0, 0]",2023-05-12 07:01:25.661615
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 8)]","[datetime.datetime(1900, 1, 1, 7, 47)]",[0],2023-05-12 07:01:25.661615
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 31)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 42)]","[0, 3.0, 0]",2023-05-12 07:01:25.661615
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 15)]","[datetime.datetime(1900, 1, 1, 7, 54)]",[0],2023-05-12 07:01:25.661615
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 21)]","[datetime.datetime(1900, 1, 1, 8, 0)]",[0],2023-05-12 07:01:25.661615
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 3.0, 0]",2023-05-12 07:01:25.661615
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 3)]","[datetime.datetime(1900, 1, 1, 7, 17)]",[0],2023-05-12 07:01:59.115453
Tekniska högskolan,Fridhemsplan,"[6, 17]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 4), 0, 0, datetime.datetime(1900, 1, 1, 7, 16)]","[datetime.datetime(1900, 1, 1, 7, 10), 0, 0, datetime.datetime(1900, 1, 1, 7, 19)]","[0, 2.0, 3.0, 0]",2023-05-12 07:01:59.115453
Tekniska högskolan,Fridhemsplan,"[67, 18]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 7), 0, 0, datetime.datetime(1900, 1, 1, 7, 19)]","[datetime.datetime(1900, 1, 1, 7, 14), 0, 0, datetime.datetime(1900, 1, 1, 7, 22)]","[0, 2.0, 3.0, 0]",2023-05-12 07:01:59.115453
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 9), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 23)]","[0, 3.0, 0]",2023-05-12 07:01:59.115453
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:01:59.115453
Tekniska högskolan,Fridhemsplan,"[6, 19]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, 0, datetime.datetime(1900, 1, 1, 7, 25)]","[datetime.datetime(1900, 1, 1, 7, 19), 0, 0, datetime.datetime(1900, 1, 1, 7, 28)]","[0, 2.0, 3.0, 0]",2023-05-12 07:01:59.115453
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 4), 0, datetime.datetime(1900, 1, 1, 7, 14)]","[datetime.datetime(1900, 1, 1, 7, 8), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[0, 4.0, 0]",2023-05-12 07:01:59.370545
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 7)]","[datetime.datetime(1900, 1, 1, 7, 21)]",[0],2023-05-12 07:01:59.370545
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:01:59.370545
Fridhemsplan,Tekniska högskolan,"[17, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 2.0, 0]",2023-05-12 07:01:59.370545
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 18)]","[datetime.datetime(1900, 1, 1, 7, 32)]",[0],2023-05-12 07:01:59.370545
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 9), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[0, 3.0, 0]",2023-05-12 07:01:59.859768
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:01:59.859768
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 19), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 26), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:01:59.859768
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 31), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 3.0, 0]",2023-05-12 07:01:59.859768
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 36), 0, datetime.datetime(1900, 1, 1, 7, 53)]","[0, 3.0, 0]",2023-05-12 07:01:59.859768
Tekniska högskolan,Solna Centrum,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 51)]","[datetime.datetime(1900, 1, 1, 7, 46), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 3.0, 0]",2023-05-12 07:01:59.859768
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 6), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 4.0, 0]",2023-05-12 07:02:00.110528
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 29)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 35)]","[0, 4.0, 0]",2023-05-12 07:02:00.110528
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 4.0, 0]",2023-05-12 07:02:00.110528
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 29), 0, datetime.datetime(1900, 1, 1, 7, 44)]","[datetime.datetime(1900, 1, 1, 7, 39), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 4.0, 0]",2023-05-12 07:02:00.110528
Solna Centrum,Tekniska högskolan,"[11, 14]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 37), 0, datetime.datetime(1900, 1, 1, 7, 54)]","[datetime.datetime(1900, 1, 1, 7, 47), 0, datetime.datetime(1900, 1, 1, 8, 0)]","[0, 4.0, 0]",2023-05-12 07:02:00.110528
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 4)]","[datetime.datetime(1900, 1, 1, 7, 44)]",[0],2023-05-12 07:02:00.963086
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 8), 0, datetime.datetime(1900, 1, 1, 7, 28)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 37)]","[0, 3.0, 0]",2023-05-12 07:02:00.963086
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 11)]","[datetime.datetime(1900, 1, 1, 7, 51)]",[0],2023-05-12 07:02:00.963086
Globen,Solna Centrum,[30],['Globen'],['Solna centrum'],"[datetime.datetime(1900, 1, 1, 7, 17)]","[datetime.datetime(1900, 1, 1, 7, 57)]",[0],2023-05-12 07:02:00.963086
Globen,Solna Centrum,"[19, 11]","['Globen', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Solna centrum']","[datetime.datetime(1900, 1, 1, 7, 18), 0, datetime.datetime(1900, 1, 1, 7, 36)]","[datetime.datetime(1900, 1, 1, 7, 31), 0, datetime.datetime(1900, 1, 1, 7, 45)]","[0, 3.0, 0]",2023-05-12 07:02:00.963086
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 1)]","[datetime.datetime(1900, 1, 1, 7, 40)]",[0],2023-05-12 07:02:01.530530
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 6), 0, datetime.datetime(1900, 1, 1, 7, 23)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 34)]","[0, 3.0, 0]",2023-05-12 07:02:01.530530
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 8)]","[datetime.datetime(1900, 1, 1, 7, 47)]",[0],2023-05-12 07:02:01.530530
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 14), 0, datetime.datetime(1900, 1, 1, 7, 31)]","[datetime.datetime(1900, 1, 1, 7, 24), 0, datetime.datetime(1900, 1, 1, 7, 42)]","[0, 3.0, 0]",2023-05-12 07:02:01.530530
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 15)]","[datetime.datetime(1900, 1, 1, 7, 54)]",[0],2023-05-12 07:02:01.530530
Solna Centrum,Globen,[30],['Solna centrum'],['Globen'],"[datetime.datetime(1900, 1, 1, 7, 21)]","[datetime.datetime(1900, 1, 1, 8, 0)]",[0],2023-05-12 07:02:01.530530
Solna Centrum,Globen,"[11, 19]","['Solna centrum', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Globen']","[datetime.datetime(1900, 1, 1, 7, 22), 0, datetime.datetime(1900, 1, 1, 7, 39)]","[datetime.datetime(1900, 1, 1, 7, 32), 0, datetime.datetime(1900, 1, 1, 7, 50)]","[0, 3.0, 0]",2023-05-12 07:02:01.530530
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 3)]","[datetime.datetime(1900, 1, 1, 7, 17)]",[0],2023-05-12 07:02:39.321806
Tekniska högskolan,Fridhemsplan,"[6, 17]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 4), 0, 0, datetime.datetime(1900, 1, 1, 7, 16)]","[datetime.datetime(1900, 1, 1, 7, 10), 0, 0, datetime.datetime(1900, 1, 1, 7, 19)]","[0, 2.0, 3.0, 0]",2023-05-12 07:02:39.321806
Tekniska högskolan,Fridhemsplan,"[67, 18]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 7), 0, 0, datetime.datetime(1900, 1, 1, 7, 19)]","[datetime.datetime(1900, 1, 1, 7, 14), 0, 0, datetime.datetime(1900, 1, 1, 7, 22)]","[0, 2.0, 3.0, 0]",2023-05-12 07:02:39.321806
Tekniska högskolan,Fridhemsplan,"[14, 11]","['Tekniska högskolan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 9), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[datetime.datetime(1900, 1, 1, 7, 16), 0, datetime.datetime(1900, 1, 1, 7, 23)]","[0, 3.0, 0]",2023-05-12 07:02:39.321806
Tekniska högskolan,Fridhemsplan,[4],['Östra station'],['Fridhemsplan'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:02:39.321806
Tekniska högskolan,Fridhemsplan,"[6, 19]","['Östra station', 'Odenplan', 'Odenplan Sveavägen', 'Odenplan']","['Odenplan', 'Odenplan Sveavägen', 'Odenplan', 'Fridhemsplan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, 0, datetime.datetime(1900, 1, 1, 7, 25)]","[datetime.datetime(1900, 1, 1, 7, 19), 0, 0, datetime.datetime(1900, 1, 1, 7, 28)]","[0, 2.0, 3.0, 0]",2023-05-12 07:02:39.321806
Fridhemsplan,Tekniska högskolan,"[11, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 4), 0, datetime.datetime(1900, 1, 1, 7, 14)]","[datetime.datetime(1900, 1, 1, 7, 8), 0, datetime.datetime(1900, 1, 1, 7, 20)]","[0, 4.0, 0]",2023-05-12 07:02:39.547464
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 7)]","[datetime.datetime(1900, 1, 1, 7, 21)]",[0],2023-05-12 07:02:39.547464
Fridhemsplan,Tekniska högskolan,[4],['Fridhemsplan'],['Östra station'],"[datetime.datetime(1900, 1, 1, 7, 10)]","[datetime.datetime(1900, 1, 1, 7, 24)]",[0],2023-05-12 07:02:39.547464
Fridhemsplan,Tekniska högskolan,"[17, 14]","['Fridhemsplan', 'T-Centralen', 'T-Centralen']","['T-Centralen', 'T-Centralen', 'Tekniska högskolan']","[datetime.datetime(1900, 1, 1, 7, 13), 0, datetime.datetime(1900, 1, 1, 7, 24)]","[datetime.datetime(1900, 1, 1, 7, 21), 0, datetime.datetime(1900, 1, 1, 7, 30)]","[0, 2.0, 0]",2023-05-12 07:02:39.547464
